text,label
Not able to see flagged emails which are overdue or which are due after tomorrow . It would be great if we are able to see all the flagged emails at one place,neutral
"_ Oh god, yeah! I forgot about that",negative
" yw, it gets really hot there in the middle of the summer like 110+ but right now its perfect! and less then an hour away.",positive
Good place for storing tasks,positive
"App works but I got very disappointed after I purchased the premium features only to discover that sync between devices doesn't work, and that the app developer is completely unresponsive to my support requests, so I wasted my money and am not able to get a refund.",negative
"wakey wakey lemon shakeyyyy!  haha, goin` 2 schooliooo!  it`s raining!! (ugh!) guess where I WISH I CAN BE RIGHT NOW....CaLiFoRNiA! ???",positive
 --Nothing,neutral
One of the apps in my toolbox. Manages my time well. Has good features. Thanks for the developers,positive
 i love you kim kardashian i watch your tv show keeping up with the kardashians ur blessed with good looks,positive
" yeah i got ur text! well ive only been on summer break for a week, and so far its been boring... all i do is watch tennis matches",negative
Home from Whitney`s. No sleep. Church in a bit. Dangggg....I`m tired. But it was worth it,neutral
Simple app. Easy to use.,positive
I just need to go to the bank,neutral
"I've had this app for years, even upgraded it to the premium version. Loved it.. then as the developers started updating, I started having many issues. Each time i used the app it would show in the premium or free version; it was inconsistent. I wrote the customer service for assistance and I didn't get any help. So i lived with it. Most recently, I started receiving ads after every entry; Not okay!! I sent another email 2 wks ago which they have not responded to; which is why I'm here. Help!",negative
 OMG!! that is tragic!,neutral
Just started but easy to use. Not accustom to all features but this app makes sense,positive
 Hi Its not about howmany people follow you its about how much you help others,neutral
 unfortunately I didn`t leave the house in time,negative
Sitting in an empty yearbook room.  attempting to figure this asap out lol,positive
Through the Fire and Flames - Dragonforce,neutral
It's ok. When we imported our list from Wunderlist the list was duplicated. My husband and I share a list for shopping. When we connected through this new app every item on the list was duplicated. Frustrating to clean up.,neutral
"KISS! Easiest way to keep on track is to make tracking simple and encouraging. It's easy to set up. Features allow for various forms of success - yes/no, 5x/week (any days), number per day - and you get to decide. Worth a shot. You might even adopt that new habit!",positive
" Thanks, it`s just too good for TV, simple as that.  #dollhouse",positive
can`t go to bed  An am sooooo tired!!!,negative
" So sad...found otu about your boot camp too late.   Oh well, may be in LA that day anyway.",negative
"Easy to use and neat interface, great supplement to sort your days out, also a great reminder replacement (for the long dead Cortana)",positive
 yeah thought it was awesome - glad to see some characters like Gambit brought back into the fold,positive
is pretty dang tired. but chambers class is for napping.,negative
 Sigh,neutral
_ A blouse! ahahaha I gave her money and she went to get it!  Where`s your mom??,neutral
 No FAIR!,negative
My phone is ultra fast now with all the latest firmware updates installed!,neutral
 no probs(: and yeah im still sick. no school today  lol. feel really **** but thats because im dancing lol . thanks,neutral
****! tying run is on 2nd!  let`s hold em` Raiders!,negative
" Youtube. ) Really awesome quality, actually.",positive
going out for the good ol` `soak` tonight for a mothers day feed.       in love more then ever,positive
"Had drums, but they where made up of other peoples sets, so, had to give them all back",neutral
"DL'd to try this app out, but could not get past the initial setup. Buttons missing labels or information, lethargic loading issues, and the graphics are really sub par for what other games host currently. Even the initial avatar appearance has most things locked behind a pay wall, and keeps putting me in a wheelchair! The idea behind the app has a lot of potential, and would be a joy to see if they can make it better and working properly. Will have to wait and see. As is? Not functional.",negative
"Navigation needs work: you can only navigate with the many buttons in the app, the back button closes the app. Feature request: Has weekly and monthly report, would like a daily report to share with an accountability partner Also, would be great to generate report based on category.",neutral
Woke up from aspirating some stomach acid. I`m praying that I dont acid reflux  and that it was a one time thing,negative
"These guys rock, I had to switch my rating to 5 stars. Since I pay for premium the app improved a lot. I also tired other well known apps but I think this one is the best right now 👍👍👍",positive
"As a replacement for Wunderlist this is OK, but needs a faster way to share lists to known people rather than sending a new invite per list.",neutral
ms wee`s wedding!!!!,neutral
'Friends are the same soul different bodies.' Plato,positive
had a really weird night last night and misses her friends,negative
It sucks🖕🖕,negative
The case for my iPod Touch is literally falling apart.  So junk,negative
"the scrubs finale was beautiful, just so so perfect. can`t believe they`re gonna do another season",positive
some advice for all of you: dont pressure wash your foot. it hurts and is not worth it. you really do want the skin on your foot. FYI. ow,neutral
A recent update broke existing home screen widgets. It also made it impossible to create thin widgets - the minimum width is now 4 units which basically takes up the whole screen.,negative
