text,label
I`m feeling pretty energized & ready to face the day w/only about 3 hours of sleep. Hope it lasts all day.,2
Ahhhhhhhhh man blew up my amp!!!!! no more shredding,0
My club card and picture and I just cured world hunger! And made of gold! This thing is awesome! Too bad you don`t have yours.,1
"i got one too, but it was on a usb key without the fancy packaging",1
all dressed up and no where to go...,0
ay uuuu  happy mothers day,2
found out my 'friend' isnt actually. but hey **** happens.,0
Izzy!!! So sorry to hear that - what a disaster,0
Good app. Helpful and easy to use.,2
It`s a great movie - My best is the Welsh flatmate,2
loves finding new followers,2
Anyone with big fingers  But I`ve loved it...,2
"PREVIOUSLY: The best to-do app by a million billion miles! I have tried many other systems and this one beats all the others for sheer usability and adjustability- excellent system. 26/10/19 UPDATE: This major update to your app is, for me, unfortunately counter intuitive, poor and makes my life harder! I like enhancements to apps but sometimes, as in this case, fiddling with something which was already very good is likely to make it worse. Many of the new ""features"" make the app worse!",1
(blinks fast) its better now ... Lol thanks :-*,2
"Hahah, thanks for the Tradewinds Odyssey bump.",2
Events Disappear,1
"**** none. But yea last weekend was crazy, i think i partied to hard, thats why im sic.",1
Zokay,1
I`m at work and I`m still sick and I`m really pissed off about Sunday!!!,0
Saw the new Star Trek movie yesterday `twas  very good. Having a quiet day today - off to the gym then for lunch,2
Woo CAVS.  Happy Mother`s Day!,2
thanks + agree  http://bit.ly/7vIKc,2
Class... The 50d is supposed to come today :),2
No  Have you? And what`s your favorite RHCP song?,1
I would like to be able to import my contacts to it. I would give 5 stars for that,2
"_home Yes - that would be perfect.  That was supposed to happen, last night, still dry.  Usually happens as I a heading to appt.",2
What a dreary day in LA. Where did all our sunshine go?,0
Spent the night finally relaxing with Nogard on WoW after finishing some work Needed to take a small break from art. I really missed this,0
http://twitpic.com/664oz - this is what happens when i have no models,1
Excited for today! But still so much to do,2
my stomach is bleh!,0
No notifications and tasks are not arranged in time orders,1
Friendly app that help you to optimize your time.,2
lmfaaoooo i just watched the Pink video....you know me to well i love it...soooo me lol,2
ok. lol. i miss you too. i hope your cramps get better. i know how painful they can be.,1
Very useful,2
From My Heart To Yours   ? http://blip.fm/~5jo4w,1
"thanks  let me know which print from my gallery you would like, and we can work the details out",2
Breaking the daily build broke my daily plan as well,0
Eating some ice cream cake  its bomb!,2
Great app for doing work. It will keep you focused and it really works. Just try it if you dont believe. Great work team. You guys created a marvelous app which worth 5/5.,2
not having a good day..one bad thing after another,0
"It took 3 tries to get registered, now it wont let me change anything in character creation. I didnt even make it to setting up anything beyond skin tone before it wouldn't let me select anything. Awesome idea, crappy execution. Womp womp.",0
is not too hot and not to cold,1
Wow - the dude said I was better than Bobbi Lewis.. never heard the guy - but I take that as a compliment  (just read the BL web site),2
Booo my best friend is leavin for the weekend. What ever will I do without her??,0
yup its working. they couldn`t recover anything on it though,0
"Possible case of H1N1 at Ft. Knox (KY) http://tiny.cc/gNYq7. Note: this is for info purposes only, so there`s still no need to panic",1
thanks...do you guys have a showroom as well? Wanted to chk them out in the flesh. Quite cool lamps and the wife is impressed,2
Happy Mother`s Day to Us  FOR NOT BEIN MAMMAS YET and being lucky enough to live our lives a little 1st,2
It`s a really warm day in Seattle! My reeses chocolate is melting!!!,2
Now have an unpleasant talk w/n-laws 2 look 4ward 2....,0
"The sun just came out!!! Pray for me guys!!!  Writing skills test   No pass, no class, no graduate -.-",1
Haha Ashley tisdale is on again,1
"The only suggestion I have is to make it so if you deactivate then reactivate a habit, it doesn't take your percentage down as if it was active the while time.",2
@ Butlers watching Dr. Farmer rock out w/ the hispanic Jimmy Hendrix ... drinking Cosmos,1
3 tweeets {:    FGS tweekdeckkk hates me  -cryyyy,0
Twitter is slowing me down today.,0
I'm pretty picky with task apps - TickTick is one of the best I've used. Good functionality with flexible usage models.,2
No money... and No Car...,1
"1am, quietly tidying up after dinner party. Whilst closing tupprwre lid, centre island in my kitchen collapses! Wakes baby. Mayhem ensues",0
Please add pause provision in the app for long time study so thay actual focus can be counted .,1
"I like it but I would have liked to have the option of using it as a homepage, like an interactive wallpaper. Secondly this should also be an Android Wear watch face.",1
"While it has helped me be more productive, recently the notification settings are bugging out. When I tap on 'ADD notification', and select a louder notification (for when I wake up) and press done, I find out sooner or later than it had reset it to the ""opener"" (my default notification sound that is quiter). This has caused me great annoyance because of this and do not know why this app decided to bug out!",1
"polyester, protester, quester, semester, sequester...hope this helps",1
I want to start my week with Saturday and it is not available! only can change between Sunday & Monday !,0
And ... Happy Mother`s Day to all Moms   You sure are the ? heart of mankind.,2
"Thanks for the link. I`ve been out of NY, missed many non-online bills so know how badly my score`s been hit",1
nothinbg home about to jump in the shower the streets is calling meeeeeeee   what is it 4 tonight  tell m,1
i would add notes to subtasks,2
"Good but very confusing It was good if I knew how to use it. The whole set up was very confusing and hard to understand, I really hope in the future it becomes simpler",1
HAPPY MOTHERS DAY TO ALL THE MOTHERS OUT THERE!!!!!!!,2
Happy Mother`s Day mom,2
Off for a loooong weekend of inlawing...  ... ...,1
Doing accounts revision. Boo,1
"Oh please! I wanted to complete an unfinished tweet, and 5 tweets cropped up in between!  and now my tweet looks dorky.",0
"My cable signal is all messed up!!! I`m missing Ghostwhisperer  In other news I have hurt my toe and have a cold, in like hot weather!!!!",0
At the pub with the dog but seems to have misplaced friend with drinks,1
"Buffett Lambastes Bankers, Insurers for ï¿½Greed,ï¿½ ï¿½Stupidityï¿½ http://is.gd/wyAB",1
2moro is the end of my stay  to bad shes in NY Then off 2Ft Laud 4a weddin Florida is fun but i miss Home and Spike(car) lol,1
ooh thats an early start  ive got bed planned for that time..ha..LoveYouJonesy ****,2
I had a double cheeseburger and fries from The Golden Arches....I will be sicker than a dog tomorrow.,0
Works fine for importing calendar. Can't say same for tasks. OS: Linux,1
i hope unni will make the audition . fighting dahye unni !,2
